bsym,CustomerID,total_amt,max_amt,min_amt,total_cnt,max_cnt,min_cnt,total_qty,max_qty,min_qty,Country,peak_time,season,freq,avg_amt,target
2010-04,16096,306.57,306.57,306.57,1,18,18,137,24,1,UK,Afternoon,Spring,0.03333333333333333,306.57,0
2010-04,16099,246.70000000000002,246.70000000000002,246.70000000000002,1,9,9,146,40,8,UK,Morning,Spring,0.03333333333333333,246.70000000000002,0
2010-04,16104,158.28,158.28,158.28,1,22,22,46,6,1,UK,Morning,Spring,0.03333333333333333,158.28,0
2010-04,16105,595.55,595.55,595.55,1,31,31,423,96,2,UK,Afternoon,Spring,0.03333333333333333,595.55,0
2010-04,16158,102.95,59.5,43.45,2,3,1,23,14,2,UK,Afternoon,Spring,0.06666666666666667,51.475,0
2010-04,16186,647.96,347.76,300.2,2,21,13,380,40,2,UK,Morning,Spring,0.06666666666666667,323.98,1
2010-04,16197,183.99,183.99,183.99,1,13,13,293,48,2,UK,Afternoon,Spring,0.03333333333333333,183.99,0
2010-04,16242,346.12,346.12,346.12,1,72,72,192,12,1,UK,Afternoon,Spring,0.03333333333333333,346.12,0
2010-04,16258,820.84,766.99,53.849999999999994,2,27,4,400,36,4,UK,Morning,Spring,0.06666666666666667,410.42,0
2010-04,16267,186.66,186.66,186.66,1,7,7,198,48,6,UK,Afternoon,Spring,0.03333333333333333,186.66,0
2010-04,16325,389.36,389.36,389.36,1,16,16,170,24,1,UK,Afternoon,Spring,0.03333333333333333,389.36,0
2010-04,16344,107.66,107.66,107.66,1,7,7,86,24,2,UK,Afternoon,Spring,0.03333333333333333,107.66,0
2010-04,16347,310.49,310.49,310.49,1,22,22,359,72,1,UK,Morning,Spring,0.03333333333333333,310.49,1
2010-04,16351,604.4,303.1,301.3,2,17,14,311,32,4,UK,Afternoon,Spring,0.06666666666666667,302.2,1
2010-04,16353,503.85,503.85,503.85,1,19,19,283,48,8,UK,Afternoon,Spring,0.03333333333333333,503.85,1
2010-04,16359,105.85,105.85,105.85,1,6,6,67,24,3,UK,Afternoon,Spring,0.03333333333333333,105.85,0
2010-04,16374,455.14,455.14,455.14,1,66,66,152,12,1,UK,Afternoon,Spring,0.03333333333333333,455.14,0
2010-04,16377,632.28,632.28,632.28,1,5,5,1428,648,60,UK,Morning,Spring,0.03333333333333333,632.28,0
2010-04,16412,94.89,94.89,94.89,1,14,14,73,30,1,UK,Morning,Spring,0.03333333333333333,94.89,0
2010-04,16434,162.1,162.1,162.1,1,12,12,38,12,2,UK,Afternoon,Spring,0.03333333333333333,162.1,0
2010-04,16447,294.32,294.32,294.32,1,21,21,60,12,1,UK,Afternoon,Spring,0.03333333333333333,294.32,0
2010-04,16454,24.05,22.5,1.55,2,1,1,6,5,1,UK,Afternoon,Spring,0.06666666666666667,12.025,0
2010-04,16461,647.82,647.82,647.82,1,88,88,379,48,1,UK,Morning,Spring,0.03333333333333333,647.82,0
2010-04,16466,315.3,315.3,315.3,1,27,27,167,48,1,UK,Afternoon,Spring,0.03333333333333333,315.3,1
2010-04,16472,557.04,557.04,557.04,1,26,26,168,16,1,UK,Morning,Spring,0.03333333333333333,557.04,0
2010-04,16520,366.52,366.52,366.52,1,71,71,177,8,1,UK,Afternoon,Spring,0.03333333333333333,366.52,0
2010-04,16548,30.15,30.15,30.15,1,6,6,6,1,1,UK,Afternoon,Spring,0.03333333333333333,30.15,0
2010-04,16607,287.3,287.3,287.3,1,15,15,116,12,2,UK,Afternoon,Spring,0.03333333333333333,287.3,1
2010-04,16623,228.25,228.25,228.25,1,15,15,159,30,4,UK,Afternoon,Spring,0.03333333333333333,228.25,0
2010-04,16631,122.58,122.58,122.58,1,8,8,70,24,2,UK,Morning,Spring,0.03333333333333333,122.58,1
2010-04,16648,252.84,252.84,252.84,1,13,13,152,24,4,UK,Afternoon,Spring,0.03333333333333333,252.84,0
2010-04,16705,3401.98,2139.4,38.7,4,27,1,1758,160,4,UK,Afternoon,Spring,0.13333333333333333,850.495,1
2010-04,16743,308.46000000000004,308.46000000000004,308.46000000000004,1,26,26,245,36,1,UK,Afternoon,Spring,0.03333333333333333,308.46000000000004,1
2010-04,16746,502.05,502.05,502.05,1,8,8,292,100,1,UK,Afternoon,Spring,0.03333333333333333,502.05,1
2010-04,16749,1814.16,1814.16,1814.16,1,47,47,824,64,2,UK,Afternoon,Spring,0.03333333333333333,1814.16,0
2010-04,16754,9813.07,7210.32,207.35999999999999,5,14,1,8557,1152,96,UK,Morning,Spring,0.16666666666666666,1962.614,1
2010-04,16756,172.78,172.78,172.78,1,10,10,90,24,2,UK,Afternoon,Spring,0.03333333333333333,172.78,0
2010-04,16767,785.16,785.16,785.16,1,47,47,832,72,1,UK,Afternoon,Spring,0.03333333333333333,785.16,0
2010-04,16779,1511.95,695.96,291.6,3,23,11,896,120,1,UK,Afternoon,Spring,0.1,503.98333333333335,1
2010-04,16792,155.9,155.9,155.9,1,27,27,85,6,1,UK,Afternoon,Spring,0.03333333333333333,155.9,0
2010-04,16814,1133.58,802.78,330.8,2,78,25,358,12,1,UK,Afternoon,Spring,0.06666666666666667,566.79,1
2010-04,16862,418.13,297.98,120.15,2,16,6,361,72,2,UK,Afternoon,Spring,0.06666666666666667,209.065,0
2010-04,16940,747.09,747.09,747.09,1,72,72,529,29,1,UK,Afternoon,Spring,0.03333333333333333,747.09,0
2010-04,16986,109.5,109.5,109.5,1,4,4,35,30,1,UK,Afternoon,Spring,0.03333333333333333,109.5,1
2010-04,17039,1954.99,1954.99,1954.99,1,44,44,689,96,2,UK,Afternoon,Spring,0.03333333333333333,1954.99,0
2010-04,17044,514.42,514.42,514.42,1,16,16,210,36,1,UK,Afternoon,Spring,0.03333333333333333,514.42,1
2010-04,17068,115.78,115.78,115.78,1,24,24,50,5,1,UK,Afternoon,Spring,0.03333333333333333,115.78,1
2010-04,17085,316.05,316.05,316.05,1,37,37,127,12,1,UK,Afternoon,Spring,0.03333333333333333,316.05,1
2010-04,17133,1262.88,1262.88,1262.88,1,3,3,1088,720,48,UK,Morning,Spring,0.03333333333333333,1262.88,1
2010-04,17138,603.08,603.08,603.08,1,36,36,268,48,2,UK,Morning,Spring,0.03333333333333333,603.08,0
2010-04,17146,1095.92,582.19,513.73,2,42,27,274,12,1,UK,Afternoon,Spring,0.06666666666666667,547.96,1
2010-04,17181,69.93,69.93,69.93,1,5,5,27,12,1,UK,Morning,Spring,0.03333333333333333,69.93,0
2010-04,17222,168.73,168.73,168.73,1,15,15,107,24,1,UK,Afternoon,Spring,0.03333333333333333,168.73,0
2010-04,17230,710.4399999999999,710.4399999999999,710.4399999999999,1,27,27,250,32,2,UK,Morning,Spring,0.03333333333333333,710.4399999999999,1
2010-04,17236,204.74999999999997,204.74999999999997,204.74999999999997,1,2,2,121,120,1,UK,Afternoon,Spring,0.03333333333333333,204.74999999999997,1
2010-04,17240,130.6,130.6,130.6,1,7,7,108,36,6,UK,Afternoon,Spring,0.03333333333333333,130.6,0
2010-04,17262,139.5,93,46.5,2,1,1,30,20,10,UK,Afternoon,Spring,0.06666666666666667,69.75,1
2010-04,17324,93.71,93.71,93.71,1,7,7,55,16,1,UK,Afternoon,Spring,0.03333333333333333,93.71,1
2010-04,17348,284.65999999999997,284.65999999999997,284.65999999999997,1,28,28,395,60,1,UK,Morning,Spring,0.03333333333333333,284.65999999999997,0
2010-04,17426,699.09,453.03999999999996,246.05,2,20,15,709,144,3,UK,Morning,Spring,0.06666666666666667,349.545,0
2010-04,17457,1121.42,819.42,302,2,10,5,518,72,12,UK,Morning,Spring,0.06666666666666667,560.71,0
2010-04,17491,412.5,412.5,412.5,1,20,20,290,24,4,UK,Morning,Spring,0.03333333333333333,412.5,0
2010-04,17497,204.60000000000002,204.60000000000002,204.60000000000002,1,3,3,44,20,12,UK,Morning,Spring,0.03333333333333333,204.60000000000002,0
2010-04,17519,322.35,322.35,322.35,1,12,12,129,24,1,UK,Morning,Spring,0.03333333333333333,322.35,1
2010-04,17540,321.15000000000003,321.15000000000003,321.15000000000003,1,15,15,125,18,2,UK,Morning,Spring,0.03333333333333333,321.15000000000003,1
2010-04,17553,816,816,816,1,1,1,192,192,192,UK,Morning,Spring,0.03333333333333333,816,0
2010-04,17584,522.2,522.2,522.2,1,11,11,128,36,1,UK,Afternoon,Spring,0.03333333333333333,522.2,0
2010-04,17594,611.7,611.7,611.7,1,26,26,320,24,1,UK,Morning,Spring,0.03333333333333333,611.7,0
2010-04,17608,155.88,155.88,155.88,1,48,48,148,12,1,UK,Afternoon,Spring,0.03333333333333333,155.88,0
2010-04,17611,705.59,424.79,280.8,2,56,18,342,30,1,UK,Afternoon,Spring,0.06666666666666667,352.795,1
2010-04,17626,254,254,254,1,18,18,202,24,2,UK,Afternoon,Spring,0.03333333333333333,254,0
2010-04,17635,538.8000000000001,538.8000000000001,538.8000000000001,1,27,27,228,30,2,UK,Morning,Spring,0.03333333333333333,538.8000000000001,0
2010-04,17644,634.9,317.45,317.45,2,14,14,340,25,2,UK,Afternoon,Spring,0.06666666666666667,317.45,1
2010-04,17646,206.46,206.46,206.46,1,14,14,128,24,1,UK,Morning,Spring,0.03333333333333333,206.46,1
2010-04,17677,3022.45,1637.62,145,3,50,1,1930,100,1,UK,Morning,Spring,0.1,1007.4833333333332,1
2010-04,17678,301.65,301.65,301.65,1,12,12,161,24,2,UK,Afternoon,Spring,0.03333333333333333,301.65,0
2010-04,17709,387.71999999999997,251.47,136.25,2,15,8,218,48,1,UK,Afternoon,Spring,0.06666666666666667,193.85999999999999,0
2010-04,17734,111.9,111.9,111.9,1,8,8,54,12,3,UK,Morning,Spring,0.03333333333333333,111.9,0
2010-04,17771,16,16,16,1,4,4,4,1,1,UK,Afternoon,Spring,0.03333333333333333,16,0
2010-04,17799,331.93,316.03000000000003,15.9,2,47,1,139,10,1,UK,Afternoon,Spring,0.06666666666666667,165.965,0
2010-04,17805,414.72,414.72,414.72,1,1,1,648,648,648,UK,Afternoon,Spring,0.03333333333333333,414.72,0
2010-04,17842,430.69,430.69,430.69,1,18,18,89,16,2,UK,Afternoon,Spring,0.03333333333333333,430.69,0
2010-04,17848,163.85,159.2,4.65,2,1,1,17,16,1,UK,Afternoon,Spring,0.06666666666666667,81.925,1
2010-04,17850,7050.72,618.54,225.1,19,21,16,3134,24,2,UK,Afternoon,Spring,0.6333333333333333,371.0905263157895,0
2010-04,17886,144.2,144.2,144.2,1,20,20,27,4,1,UK,Morning,Spring,0.03333333333333333,144.2,0
2010-04,17888,139.62,124.62,15,2,4,1,42,12,6,UK,Morning,Spring,0.06666666666666667,69.81,1
2010-04,17908,122.21,122.21,122.21,1,21,21,88,36,1,UK,Morning,Spring,0.03333333333333333,122.21,0
2010-04,17931,562.26,562.26,562.26,1,40,40,420,24,1,UK,Afternoon,Spring,0.03333333333333333,562.26,0
2010-04,17991,206.95,206.95,206.95,1,33,33,68,25,1,UK,Afternoon,Spring,0.03333333333333333,206.95,0
2010-04,18006,274.58,274.58,274.58,1,15,15,84,48,1,UK,Evening,Spring,0.03333333333333333,274.58,0
2010-04,18009,1107.61,534,202.2,3,22,10,188,10,1,UK,Afternoon,Spring,0.1,369.2033333333333,1
2010-04,18057,690.39,690.39,690.39,1,92,92,403,60,1,UK,Afternoon,Spring,0.03333333333333333,690.39,0
2010-04,18061,471.02,471.02,471.02,1,6,6,208,150,4,UK,Afternoon,Spring,0.03333333333333333,471.02,1
2010-04,18065,845.57,521.13,324.44,2,29,11,329,32,1,UK,Afternoon,Spring,0.06666666666666667,422.785,0
2010-04,18091,360.85,360.85,360.85,1,25,25,539,50,1,UK,Afternoon,Spring,0.03333333333333333,360.85,0
2010-04,18108,84.56,84.56,84.56,1,4,4,12,5,2,UK,Morning,Spring,0.03333333333333333,84.56,0
2010-04,18141,458.27,458.27,458.27,1,22,22,237,36,2,UK,Afternoon,Spring,0.03333333333333333,458.27,0
2010-04,18144,239.06,239.06,239.06,1,4,4,78,32,10,UK,Afternoon,Spring,0.03333333333333333,239.06,0
2010-04,18190,192.84,192.84,192.84,1,7,7,76,36,2,UK,Morning,Spring,0.03333333333333333,192.84,0
2010-04,18260,428.3,428.3,428.3,1,10,10,232,96,2,UK,Afternoon,Spring,0.03333333333333333,428.3,1
2010-04,18268,217.48000000000002,217.48000000000002,217.48000000000002,1,9,9,112,24,2,UK,Afternoon,Spring,0.03333333333333333,217.48000000000002,0
2010-04,18271,488.3,488.3,488.3,1,12,12,230,72,4,UK,Morning,Spring,0.03333333333333333,488.3,0
2010-05,12349,200,200,200,1,1,1,1,1,1,ETC,Morning,Spring,0.03225806451612903,200,0
2010-05,12422,1542.89,662.25,80,4,27,1,298,48,1,ETC,Afternoon,Spring,0.12903225806451613,385.7225,0
2010-05,12523,512.43,512.43,512.43,1,29,29,244,12,1,ETC,Afternoon,Spring,0.03225806451612903,512.43,1
2010-05,12540,1189.33,645.35,79.58,3,30,2,575,36,2,ETC,Afternoon,Spring,0.0967741935483871,396.4433333333333,1
2010-05,12583,772.36,471.76,300.59999999999997,2,15,12,437,48,1,ETC,Morning,Spring,0.06451612903225806,386.18,1
2010-05,12609,305.2,305.2,305.2,1,9,9,82,20,2,ETC,Afternoon,Spring,0.03225806451612903,305.2,0
2010-05,12632,394.32,394.32,394.32,1,14,14,387,100,3,ETC,Morning,Spring,0.03225806451612903,394.32,0
2010-05,12649,396.3,396.3,396.3,1,22,22,228,24,2,ETC,Morning,Spring,0.03225806451612903,396.3,0
2010-05,12656,945,945,945,1,52,52,355,24,2,ETC,Morning,Spring,0.03225806451612903,945,0
2010-05,12681,757.86,394.85,363.01,2,26,21,461,48,1,ETC,Morning,Spring,0.06451612903225806,378.93,1
2010-05,12712,282.75,282.75,282.75,1,18,18,195,72,2,ETC,Evening,Spring,0.03225806451612903,282.75,0
2010-05,12731,1209.1399999999999,1209.1399999999999,1209.1399999999999,1,21,21,638,160,8,ETC,Afternoon,Spring,0.03225806451612903,1209.1399999999999,1
2010-05,12806,1489.46,1489.46,1489.46,1,28,28,1234,96,20,ETC,Afternoon,Spring,0.03225806451612903,1489.46,0
2010-05,12820,228.45000000000002,228.45000000000002,228.45000000000002,1,14,14,142,25,2,UK,Afternoon,Spring,0.03225806451612903,228.45000000000002,0
2010-05,12839,303.95,303.95,303.95,1,18,18,238,25,2,UK,Afternoon,Spring,0.03225806451612903,303.95,0
2010-05,12843,1203.89,996.9,101.99,3,14,1,419,108,1,UK,Afternoon,Spring,0.0967741935483871,401.2966666666667,1
2010-05,12854,416.78000000000003,416.78000000000003,416.78000000000003,1,37,37,273,25,1,UK,Afternoon,Spring,0.03225806451612903,416.78000000000003,0
2010-05,12867,621.2,621.2,621.2,1,93,93,582,36,1,UK,Afternoon,Spring,0.03225806451612903,621.2,0
2010-05,12872,337.33,337.33,337.33,1,29,29,140,20,1,UK,Afternoon,Spring,0.03225806451612903,337.33,1
2010-05,12913,382.14,382.14,382.14,1,3,3,226,144,2,UK,Afternoon,Spring,0.03225806451612903,382.14,0
2010-05,12917,549.1,549.1,549.1,1,23,23,170,60,1,UK,Afternoon,Spring,0.03225806451612903,549.1,0
2010-05,12931,13320.17,4815.8,212,6,11,1,9605,500,35,UK,Morning,Spring,0.1935483870967742,2220.028333333333,1
2010-05,12932,75.84,75.84,75.84,1,5,5,35,24,2,UK,Afternoon,Spring,0.03225806451612903,75.84,1
2010-05,12958,166.89,166.89,166.89,1,12,12,39,12,1,UK,Afternoon,Spring,0.03225806451612903,166.89,0
2010-05,12982,309.55,309.55,309.55,1,20,20,167,24,3,UK,Afternoon,Spring,0.03225806451612903,309.55,1
2010-05,13001,1826.82,1445.3,381.52000000000004,2,61,12,1004,144,1,UK,Afternoon,Spring,0.06451612903225806,913.41,1
2010-05,13004,681.66,352.91,328.75,2,24,20,388,24,2,UK,Afternoon,Spring,0.06451612903225806,340.83,0
2010-05,13007,175.25,175.25,175.25,1,11,11,59,12,1,UK,Morning,Spring,0.03225806451612903,175.25,0
2010-05,13013,675.25,414.85,260.40000000000003,2,17,9,257,24,2,UK,Afternoon,Spring,0.06451612903225806,337.625,1
2010-05,13020,170.95000000000002,170.95000000000002,170.95000000000002,1,11,11,71,18,2,UK,Morning,Spring,0.03225806451612903,170.95000000000002,0
2010-05,13024,247.83,247.83,247.83,1,15,15,79,12,1,UK,Afternoon,Spring,0.03225806451612903,247.83,0
2010-05,13047,695.37,695.37,695.37,1,29,29,169,32,1,UK,Morning,Spring,0.03225806451612903,695.37,1
2010-05,13080,90.45,90.45,90.45,1,5,5,27,6,3,UK,Morning,Spring,0.03225806451612903,90.45,0
2010-05,13081,1669.61,1458.71,47.7,3,83,1,1336,96,2,UK,Afternoon,Spring,0.0967741935483871,556.5366666666666,0
2010-05,13220,516.8,516.8,516.8,1,32,32,200,12,1,UK,Morning,Spring,0.03225806451612903,516.8,0
2010-05,13222,88.5,88.5,88.5,1,1,1,30,30,30,UK,Afternoon,Spring,0.03225806451612903,88.5,0
2010-05,13223,186.12,186.12,186.12,1,4,4,180,48,36,UK,Morning,Spring,0.03225806451612903,186.12,1
2010-05,13242,97.5,97.5,97.5,1,5,5,50,10,10,UK,Afternoon,Spring,0.03225806451612903,97.5,0
2010-05,13259,163.5,126.75,36.75,2,25,13,58,12,1,UK,Morning,Spring,0.06451612903225806,81.75,0
2010-05,13266,378.26,378.26,378.26,1,23,23,417,90,4,UK,Afternoon,Spring,0.03225806451612903,378.26,0
2010-05,13295,306.5,306.5,306.5,1,20,20,274,25,4,UK,Morning,Spring,0.03225806451612903,306.5,0
2010-05,13324,350.16,350.16,350.16,1,16,16,587,120,1,UK,Morning,Spring,0.03225806451612903,350.16,1
2010-05,13327,409.7,409.7,409.7,1,18,18,213,24,5,UK,Morning,Spring,0.03225806451612903,409.7,1
2010-05,13330,590.58,590.58,590.58,1,18,18,246,24,4,UK,Morning,Spring,0.03225806451612903,590.58,0
2010-05,13357,743.87,743.87,743.87,1,43,43,391,24,1,UK,Afternoon,Spring,0.03225806451612903,743.87,0
2010-05,13407,59.699999999999996,59.699999999999996,59.699999999999996,1,1,1,6,6,6,UK,Afternoon,Spring,0.03225806451612903,59.699999999999996,0
2010-05,13418,1030.31,449.06,243.4,3,25,6,439,36,2,UK,Afternoon,Spring,0.0967741935483871,343.43666666666667,0
2010-05,13425,823.36,823.36,823.36,1,52,52,550,30,1,UK,Afternoon,Spring,0.03225806451612903,823.36,0
2010-05,13426,373.2,373.2,373.2,1,13,13,166,25,2,UK,Afternoon,Spring,0.03225806451612903,373.2,1
2010-05,13432,308.8,308.8,308.8,1,72,72,141,16,1,UK,Afternoon,Spring,0.03225806451612903,308.8,0
2010-05,13450,308.6,308.6,308.6,1,14,14,212,48,4,UK,Morning,Spring,0.03225806451612903,308.6,1
2010-05,13488,1305.93,925.35,380.58,2,46,18,697,48,2,UK,Afternoon,Spring,0.06451612903225806,652.965,1
2010-05,13501,595.17,595.17,595.17,1,30,30,315,36,2,ETC,Afternoon,Spring,0.03225806451612903,595.17,0
2010-05,13571,285.83,285.83,285.83,1,47,47,185,16,1,UK,Morning,Spring,0.03225806451612903,285.83,1
2010-05,13585,353.42,353.42,353.42,1,20,20,682,96,6,UK,Afternoon,Spring,0.03225806451612903,353.42,1
2010-05,13589,159.4,159.4,159.4,1,5,5,34,24,1,UK,Morning,Spring,0.03225806451612903,159.4,1
2010-05,13605,169.89,169.89,169.89,1,17,17,130,25,1,UK,Afternoon,Spring,0.03225806451612903,169.89,0
2010-05,13610,133.35,133.35,133.35,1,31,31,47,6,1,UK,Afternoon,Spring,0.03225806451612903,133.35,0
2010-05,13615,580.13,580.13,580.13,1,33,33,269,36,1,UK,Afternoon,Spring,0.03225806451612903,580.13,0
2010-05,13616,105.85,105.85,105.85,1,15,15,32,4,1,UK,Afternoon,Spring,0.03225806451612903,105.85,0
2010-05,13629,660,660,660,1,2,2,400,200,200,UK,Morning,Spring,0.03225806451612903,660,0
2010-05,13643,96.30000000000001,96.30000000000001,96.30000000000001,1,3,3,26,24,1,UK,Afternoon,Spring,0.03225806451612903,96.30000000000001,0
2010-05,13650,588.68,588.68,588.68,1,30,30,322,36,2,UK,Afternoon,Spring,0.03225806451612903,588.68,0
2010-05,13659,641.74,641.74,641.74,1,28,28,252,24,2,UK,Afternoon,Spring,0.03225806451612903,641.74,1
2010-05,13711,176.81,176.81,176.81,1,11,11,57,12,2,UK,Afternoon,Spring,0.03225806451612903,176.81,0
2010-05,13713,247.98000000000002,247.98000000000002,247.98000000000002,1,29,29,84,9,1,UK,Afternoon,Spring,0.03225806451612903,247.98000000000002,0
2010-05,13719,381.36,381.36,381.36,1,66,66,249,25,1,UK,Afternoon,Spring,0.03225806451612903,381.36,1
2010-05,13728,237.94,237.94,237.94,1,14,14,142,24,2,UK,Afternoon,Spring,0.03225806451612903,237.94,0
2010-05,13761,277.5,277.5,277.5,1,10,10,98,12,4,UK,Morning,Spring,0.03225806451612903,277.5,0
2010-05,13764,463.96000000000004,463.96000000000004,463.96000000000004,1,66,66,319,20,1,UK,Afternoon,Spring,0.03225806451612903,463.96000000000004,0
2010-05,13767,509.04,509.04,509.04,1,17,17,274,48,4,UK,Afternoon,Spring,0.03225806451612903,509.04,1
2010-05,13778,352.71,352.71,352.71,1,22,22,149,12,1,UK,Afternoon,Spring,0.03225806451612903,352.71,1
2010-05,13798,5073.24,3681,310.62,5,31,3,3237,250,1,UK,Afternoon,Spring,0.16129032258064516,1014.6479999999999,1
2010-05,13802,3332.53,1894.34,1438.19,2,29,24,1647,200,2,UK,Morning,Spring,0.06451612903225806,1666.265,1
2010-05,13834,121.74,121.74,121.74,1,4,4,178,96,4,UK,Morning,Spring,0.03225806451612903,121.74,0
2010-05,13838,240.44,240.44,240.44,1,54,54,106,20,1,UK,Morning,Spring,0.03225806451612903,240.44,0
2010-05,13842,156.3,156.3,156.3,1,10,10,42,6,2,UK,Morning,Spring,0.03225806451612903,156.3,1
2010-05,13874,307.95,307.95,307.95,1,12,12,127,32,2,UK,Morning,Spring,0.03225806451612903,307.95,0
2010-05,13888,282.97,279.67,3.3,2,26,2,117,32,1,UK,Morning,Spring,0.06451612903225806,141.485,0
2010-05,13891,398.4,398.4,398.4,1,24,24,196,24,1,UK,Afternoon,Spring,0.03225806451612903,398.4,0
2010-05,13952,1401.27,947.6700000000001,36.8,3,32,2,636,72,2,UK,Afternoon,Spring,0.0967741935483871,467.09,0
2010-05,13957,156.06,156.06,156.06,1,9,9,36,12,2,UK,Afternoon,Spring,0.03225806451612903,156.06,0
2010-05,13974,264.13,264.13,264.13,1,15,15,107,12,2,UK,Afternoon,Spring,0.03225806451612903,264.13,0
2010-05,13979,614.32,591.82,22.5,2,133,3,345,28,1,UK,Morning,Spring,0.06451612903225806,307.16,0
2010-05,13983,640.09,434.9,205.19,2,14,11,473,96,3,UK,Afternoon,Spring,0.06451612903225806,320.045,1
2010-05,13998,264.05,264.05,264.05,1,14,14,67,12,2,UK,Afternoon,Spring,0.03225806451612903,264.05,0
2010-05,13999,687.8100000000001,364.50000000000006,323.31,2,23,6,334,36,3,UK,Morning,Spring,0.06451612903225806,343.90500000000003,1
2010-05,14014,276.65999999999997,276.65999999999997,276.65999999999997,1,12,12,388,192,1,UK,Morning,Spring,0.03225806451612903,276.65999999999997,0
2010-05,14044,343.44,343.44,343.44,1,136,136,200,30,1,UK,Afternoon,Spring,0.03225806451612903,343.44,0
2010-05,14047,442.15999999999997,442.15999999999997,442.15999999999997,1,21,21,193,32,2,UK,Afternoon,Spring,0.03225806451612903,442.15999999999997,0
2010-05,14049,1146.7,1146.7,1146.7,1,89,89,522,48,1,UK,Afternoon,Spring,0.03225806451612903,1146.7,1
2010-05,14055,521,521,521,1,14,14,104,10,4,UK,Morning,Spring,0.03225806451612903,521,0
2010-05,14064,121.92,121.92,121.92,1,9,9,219,105,2,UK,Afternoon,Spring,0.03225806451612903,121.92,0
2010-05,14134,448.09999999999997,341,107.10000000000001,2,7,2,246,64,6,UK,Afternoon,Spring,0.06451612903225806,224.04999999999998,1
2010-05,14156,7606.6900000000005,2576.62,389.1,6,143,21,4025,576,1,ETC,Afternoon,Spring,0.1935483870967742,1267.7816666666668,1
2010-05,14201,102,102,102,1,1,1,24,24,24,UK,Afternoon,Spring,0.03225806451612903,102,0
2010-05,14225,598.01,598.01,598.01,1,33,33,329,36,1,UK,Afternoon,Spring,0.03225806451612903,598.01,0
2010-05,14258,1689.3,1031.9,657.4,2,9,5,918,480,10,UK,Afternoon,Spring,0.06451612903225806,844.65,1
2010-05,14298,7571.34,6361.97,60,3,250,1,7655,240,3,UK,Morning,Spring,0.0967741935483871,2523.78,1
2010-05,14299,305.28,305.28,305.28,1,14,14,427,120,4,UK,Afternoon,Spring,0.03225806451612903,305.28,0
2010-05,14391,135.6,135.6,135.6,1,14,14,168,12,12,UK,Morning,Spring,0.03225806451612903,135.6,0
2010-05,14394,93.8,93.8,93.8,1,6,6,58,12,2,UK,Morning,Spring,0.03225806451612903,93.8,0
2010-05,14395,804.53,422.78000000000003,8.95,3,47,1,450,20,1,UK,Afternoon,Spring,0.0967741935483871,268.1766666666667,0
2010-05,14404,304.7,304.7,304.7,1,11,11,166,40,5,UK,Morning,Spring,0.03225806451612903,304.7,0
2010-05,14409,600.05,600.05,600.05,1,28,28,463,36,3,UK,Afternoon,Spring,0.03225806451612903,600.05,0
2010-05,14454,257.45,257.45,257.45,1,16,16,111,36,1,UK,Afternoon,Spring,0.03225806451612903,257.45,0
2010-05,14464,51,51,51,1,3,3,14,8,3,UK,Evening,Spring,0.03225806451612903,51,0
2010-05,14505,793.05,732.6,60.45,2,106,5,325,16,1,UK,Afternoon,Spring,0.06451612903225806,396.525,1
2010-05,14530,593.42,387.7,205.72,2,30,18,302,36,1,UK,Afternoon,Spring,0.06451612903225806,296.71,1
2010-05,14535,574.44,574.44,574.44,1,116,116,220,10,1,UK,Afternoon,Spring,0.03225806451612903,574.44,1
2010-05,14548,521.9,480.84999999999997,41.05,2,16,5,196,128,1,UK,Morning,Spring,0.06451612903225806,260.95,0
2010-05,14555,459.39,459.39,459.39,1,22,22,169,36,1,UK,Afternoon,Spring,0.03225806451612903,459.39,1
2010-05,14572,607.21,607.21,607.21,1,44,44,369,90,1,UK,Afternoon,Spring,0.03225806451612903,607.21,0
2010-05,14608,69.17,69.17,69.17,1,4,4,63,48,4,UK,Morning,Spring,0.03225806451612903,69.17,0
2010-05,14646,18002,12569.48,681.36,3,75,3,11784,576,16,ETC,Afternoon,Spring,0.0967741935483871,6000.666666666667,1
2010-05,14680,3055.2799999999997,984.65,81.6,5,30,1,1612,100,1,UK,Afternoon,Spring,0.16129032258064516,611.0559999999999,1
2010-05,14713,240.63,240.63,240.63,1,37,37,178,25,1,UK,Evening,Spring,0.03225806451612903,240.63,1
2010-05,14714,314.12,314.12,314.12,1,41,41,170,24,1,UK,Morning,Spring,0.03225806451612903,314.12,0
2010-05,14715,370.09,370.09,370.09,1,31,31,130,25,1,UK,Afternoon,Spring,0.03225806451612903,370.09,0
2010-05,14740,904.77,593.45,311.32,2,20,18,381,60,1,UK,Afternoon,Spring,0.06451612903225806,452.385,1
2010-05,14744,1137.7,949.56,37.6,4,30,6,514,48,1,UK,Afternoon,Spring,0.12903225806451613,284.425,0
2010-05,14745,393.35,207.02,1.65,3,13,1,321,64,1,UK,Afternoon,Spring,0.0967741935483871,131.11666666666667,0
2010-05,14755,347.47,327.07,20.4,2,21,1,177,24,1,UK,Afternoon,Spring,0.06451612903225806,173.735,0
2010-05,14770,376.63,376.63,376.63,1,20,20,91,8,2,UK,Morning,Spring,0.03225806451612903,376.63,0
2010-05,14847,304.8,304.8,304.8,1,13,13,156,32,4,UK,Afternoon,Spring,0.03225806451612903,304.8,0
